#1=α 2=ρ 3=ϕ 4=q0 5=δq 6=qh0 7=δqh 8=ρh
1.8 0.01 -0.0007807023640088728 2.282446748367776 40.45180835861315 0.0013947801037836928 0.024720773695326683 0.00024720773695326685
1.8 0.02 -0.0007817317543299326 2.2823022156388797 40.41145220111937 0.001397295033818093 0.024745460643760302 0.000494909212875206
1.8 0.03 -0.0007834495187052752 2.2820609306972437 40.34482316559913 0.0014014586625241815 0.024786327502178053 0.0007435898250653416
1.8 0.04 -0.0007858590977856926 2.2817210951739035 40.25474899930665 0.0014070957994109044 0.024841789474757972 0.0009936715789903188
1.8 0.05 -0.0007889638348156959 2.2812870953741444 40.134358298561985 0.0014147219908915121 0.024916307184007724 0.0012458153592003864
1.8 0.06 -0.0007927703335154912 2.2807540205900474 39.991378211893846 0.0014238349969001606 0.025005389779304724 0.0015003233867582834
1.8 0.07 -0.0007972854995083635 2.2801214162034342 39.8264644910866 0.0014344326366787098 0.02510893228355246 0.0017576252598486724
1.8 0.08 -0.000802516609754729 2.279393106951638 39.63378661358763 0.001446994848698699 0.02523099823263343 0.0020184798586106744
1.8 0.09 -0.0008084735202912689 2.278567024101543 39.41661842880652 0.0014613574981514619 0.02537000990600397 0.002283300891540357
1.8 0.1 -0.0008151667549925641 2.2776441692488443 39.17357588123096 0.0014777074861540554 0.025527411718344686 0.002552741171834469
1.8 0.11 -0.0008226090485989566 2.276621571085521 38.90924305709944 0.001495790938011486 0.025700834080285163 0.002827091748831368
1.8 0.12 -0.0008308141095919458 2.2754981315975873 38.62529378082708 0.0015155693710946674 0.025889770720562973 0.0031067724864675566
1.8 0.13 -0.0008397958696704649 2.2742781503765443 38.315572549549664 0.0015376364939316942 0.02609904885818425 0.0033928763515639524
1.8 0.14 -0.0006593472321255837 2.2729746447149117 37.96049541402935 0.001563758415568161 0.0263431756907583 0.0036880445967061625
1.8 0.15 -0.000860159130521336 2.271534521834397 37.63968564223603 0.0015874649546415154 0.02656770328809244 0.003985155493213866
1.8 0.16 -0.0008715768150393335 2.2700143924247738 37.26880093177802 0.0016158915302187423 0.026832094808484412 0.004293135169357506
1.8 0.17 -0.0008838466927668688 2.2683906104985394 36.88269570890111 0.0016462808818539123 0.02711298566386145 0.004609207562856447
1.8 0.18 -0.0008969902406951447 2.2666667669257445 36.4765515166983 0.0016792195381370306 0.027414872251348053 0.004934677005242649
1.8 0.19 -0.0009110323381701577 2.2648380564859867 36.05678332967826 0.0017142930661193738 0.027734032480287895 0.0052694661712547
1.8 0.2 -0.0009259976275308272 2.2629081972296805 35.6185453696882 0.0017521414703705448 0.02807526218774256 0.005615052437548513
1.8 0.21 -0.0009419142266200303 2.260872535763506 35.167769279942114 0.001792385777414904 0.028435127404294835 0.005971376754901915
1.8 0.22 -0.0009588098036925549 2.258736383493533 34.69786989724984 0.0018359157346965406 0.028820212968729247 0.006340446853120434
1.8 0.23 -0.0009767170534701747 2.2564899392674103 34.22070195154391 0.0018817111286266082 0.02922207736755335 0.006721077794537271
1.8 0.24 -0.0009956665613800111 2.2541414621168228 33.72628446282799 0.0019310895247059653 0.029650464494604123 0.007116111478704989
1.8 0.25 -0.0010156947996107155 2.251680678076105 33.22636836440329 0.0019829686819449756 0.0300965783871625 0.007524144596790625
1.8 0.26 -0.0010368361182848743 2.249115953473527 32.711249260332636 0.0020387507441770388 0.03057052306506227 0.007948335996916191
1.8 0.27 -0.0010591302123642912 2.24644013199729 32.188689978216985 0.002097785403694238 0.03106681261886485 0.00838803940709351
1.8 0.28 -0.0010826173712095155 2.243652780879701 31.658735899715175 0.0021603368075157102 0.031586858147706294 0.008844320281357763
1.8 0.29 -0.0011073398988941593 2.2407539256597793 31.12098095738391 0.002226762529039908 0.03213266321422736 0.009318472332125932
1.8 0.3 -0.0011333420741200806 2.237744587611221 30.57412279407597 0.002297601056649554 0.032707397910816255 0.009812219373244876
1.8 0.31 -0.0011606717860070878 2.2346195146566106 30.02291652973632 0.0023725067681992997 0.03330788995831054 0.010325445887076267
1.8 0.32 -0.001189378532052296 2.231376860480434 29.468469506627713 0.002451634814357223 0.033934575386587056 0.010859064123707858
1.8 0.33 -0.0012195138843975328 2.2280163161880866 28.910400047522113 0.0025354006237587098 0.034589628588889386 0.011414577434333498
1.8 0.34 -0.0012511313261242482 2.2245403392021226 28.346034348130537 0.002624700027914751 0.035278303402816256 0.011994623156957528
1.8 0.35 -0.0012842877047851836 2.220977800532454 27.776381422922864 0.0027199006747658794 0.03600180976686673 0.012600633418403355
1.8 0.36 -0.0013190462220218913 2.2172204198015315 27.214382245801993 0.0028187371232320816 0.036745276485350205 0.013228299534726073
1.8 0.37 -0.0013554660440955255 2.2133716246776456 26.64920520665941 0.002923866091350588 0.037524571267517896 0.01388409136898162
1.8 0.38 -0.001393612495883302 2.2093994210506502 26.081407056427032 0.0030356933527472944 0.03834148969940554 0.014569766085774104
1.8 0.39 -0.0014335546696846863 2.205298157075389 25.51437615510776 0.0031539946898374947 0.03919359007332846 0.015285500128598101
1.8 0.4 -0.0014753642420878357 2.2010644716203096 24.94870943805108 0.0032791444852345217 0.04008223361144395 0.016032893444577583
1.8 0.41 -0.0015191151398533942 2.196698985690038 24.385129625361337 0.0034115054304379626 0.04100859890283163 0.016813525550160968
1.8 0.42 -0.0015648860915248933 2.192195676526717 23.824278697135163 0.003551460491874544 0.04197398849771887 0.017629075169041924
1.8 0.43 -0.0016127579949545973 2.187553875706208 23.266060113961814 0.0036996462814471963 0.04298106319255603 0.018481857172799092
1.8 0.44 -0.0016628160158912511 2.182769441207827 22.711713183474412 0.0038563104446597022 0.044030143913917685 0.01937326332212378
1.8 0.45 -0.0017151485688637821 2.177839908490611 22.161303022288283 0.004022085086916619 0.045123700487930254 0.020305665219568614
1.8 0.46 -0.0017698476801578655 2.172767497901713 21.61396223031776 0.004198033604508407 0.04626638972271853 0.021282539272450524
1.8 0.47 -0.001827010991163773 2.167529701557791 21.075209831510332 0.004382677668933074 0.04744911239293394 0.02230108282467895
1.8 0.48 -0.0018867368128305945 2.162143324588968 20.53907258201023 0.004579180480920116 0.04868769006035259 0.023370091228969242
1.8 0.49 -0.0019491312432763988 2.156594428816349 20.010429361686338 0.004786243024560586 0.049973940185145886 0.024487230690721482
1.8 0.5 -0.0020143009088894118 2.150885819042681 19.485208552652608 0.00500663480153485 0.05132098008075287 0.025660490040376436
1.8 0.51 -0.0020823610152404734 2.1450033535478394 18.96832895645706 0.005238789418308996 0.05271945685334539 0.02688692299520615
1.8 0.52 -0.002153428168869126 2.1389462212645904 18.458105238140053 0.005484406156666183 0.054176741713103695 0.02817190569081392
1.8 0.53 -0.002227624390497611 2.1327094864664438 17.954586738816236 0.005744410637474138 0.055696074465367 0.029518919466644512
1.8 0.54 -0.002305075868912855 2.1262903791124708 17.456901026463527 0.006020443489703015 0.05728393593364968 0.03093332540417083
1.8 0.55 -0.0023859158821633378 2.1196748788297386 16.968078205039866 0.006311482902310925 0.058934193249002086 0.03241380628695115
1.8 0.56 -0.002470279215771934 2.1128644480406855 16.48536556112874 0.006620607393846987 0.06065986200257065 0.03396952272143956
1.8 0.57 -0.0025583093469378274 2.1058424429369733 16.011987701865614 0.006946393606431503 0.062453208097548465 0.03559832861560262
1.8 0.58 -0.002650151701435531 2.0986060032941314 15.54630604948837 0.007291254377743365 0.06432396202780982 0.0373078979761297
1.8 0.59 -0.00274595697606686 2.0911506843285657 15.087238809951408 0.007657561374983024 0.06628118057894125 0.039105896541575334
1.8 0.6 -0.0028458837960264466 2.0834574957349705 14.637585545167743 0.00804380779764166 0.06831727793591796 0.040990366761550774
1.8 0.61 -0.002950091801748697 2.0755257041812256 14.194772216173149 0.008454079758054825 0.0704484710829404 0.04297356736059364
1.8 0.62 -0.0030587497229764907 2.0673337449050226 13.761464911808188 0.008886641989942984 0.07266668239236203 0.04505334308326446
1.8 0.63 -0.003172027396664029 2.058876675318572 13.335778157611474 0.009345191381850946 0.07498625038458998 0.04724133774229169
1.8 0.64 -0.0032901215019523894 2.050258213183452 12.914241722710464 0.009837399188159863 0.07743389209150703 0.0495576909385645
1.8 0.65 -0.003413259698179988 2.041360776163167 12.502066717555824 0.010357283791474024 0.07998677519419779 0.05199140387622857
1.8 0.66 -0.0035416330755464187 2.0321671363533347 12.0971264024424 0.010909949701115043 0.08266425981943124 0.05455841148082462
1.8 0.67 -0.0036754410838323037 2.0226478818271123 11.70156716616849 0.011493362353693169 0.08545863864211238 0.0572572878902153
1.8 0.68 -0.003814882428820332 2.012795388163923 11.31319583968527 0.012113561751431369 0.08839235298058977 0.06010680002680105
1.8 0.69 -0.003960163594753277 2.0025755996545183 10.934005117749095 0.012768248337125813 0.09145779512913406 0.0631058786391025
1.8 0.7 -0.004111488620680212 1.991976397526062 10.56188319948786 0.01346419482487832 0.09468008508638776 0.06627605956047142
1.8 0.71 -0.004269066969944099 1.9809588877493305 10.198369689931228 0.014199645390570398 0.09805488822270213 0.0696189706381185
1.8 0.72 -0.004433103501196509 1.9695021548343945 9.841879235580889 0.014981038618304635 0.10160661150817077 0.07315676028588296
1.8 0.73 -0.004603804718822782 1.9575580878265966 9.493808909433145 0.0158062801784848 0.10533180197111296 0.07689221543891246
1.8 0.74 -0.004781368029628433 1.94509432228842 9.152842828534615 0.01668161303357837 0.1092556726618785 0.08084919776979009
1.8 0.75 -0.004965986167128275 1.9320507640748854 8.820057600186157 0.01760497010225064 0.1133779443774714 0.08503345828310355
1.8 0.76 -0.00515783409166054 1.9183874494047015 8.493583679094325 0.01858566035691367 0.11773593312106281 0.08947930917200773
1.8 0.77 -0.0053570726903368615 1.904027685030152 8.174119646764584 0.019622891710468715 0.12233733334155589 0.09419974667299803
1.8 0.78 -0.005563836583801204 1.8888856607417037 7.8619680166837655 0.020716299162730663 0.12719461563286888 0.09921180019363773
1.8 0.79 -0.005778220677579132 1.8728815938492938 7.5554416637839115 0.021875942617300644 0.1323549362829943 0.1045603996635655
1.8 0.8 -0.00600027503915837 1.8558895166244287 7.25490226731035 0.02310101070490052 0.1378378320140673 0.11027026561125385
1.8 0.81 -0.006229981341545371 1.837762295476237 6.959966376331288 0.02439377957683217 0.1436788550302044 0.11637987257446557
1.8 0.82 -0.0064672286590058276 1.8183270648607346 6.670100406829347 0.025756819458763503 0.14992278061903316 0.1229366801076072
1.8 0.83 -0.0067117769366913105 1.797311026061592 6.384312830776827 0.02719396403352604 0.1566339285849692 0.13000616072552443
1.8 0.84 -0.006963207098648727 1.7744095311992036 6.102659369448514 0.028698689039224155 0.16386298815992548 0.1376449100543374
1.8 0.85 -0.007220829770367754 1.749188938637922 5.8225902712551 0.030283524764757534 0.17174486841995204 0.14598313815695924
1.8 0.86 -0.0074835634206563695 1.7209859790995592 5.542881563318322 0.031942481435138934 0.18041157628512206 0.15515395560520495
1.8 0.87 -0.0077496943283622555 1.6888026010671415 5.260286454899765 0.03367842198789149 0.19010371556258815 0.16539023253945168
1.8 0.88 -0.009553690486236187 0.8675726721680526 1.326016653387737 0.052989594284035074 0.7541383416604743 0.6636417406612174
1.8 0.89 -0.00824883601676156 0.8620206123988591 1.2192294112507678 0.047036431124153004 0.8201901879762993 0.7299692672989063
1.8 0.9 -0.006963950247614779 0.8645540656470692 1.1620065491275777 0.04040266108189739 0.8605803476329711 0.774522312869674
1.8 0.91 -0.005745576643046816 0.8713042716062429 1.1260819772688397 0.03407114055972065 0.8880348146814012 0.8081116813600752
1.8 0.92 -0.004616514538171669 0.8799555308752495 1.0964420591835409 0.027912114687644984 0.9120408977603834 0.8390776259395528
1.8 0.93 -0.0035904858733206493 0.8903753160056072 1.0720042709014763 0.02216800183170013 0.9328321044458844 0.8675338571346726
1.8 0.94 -0.002677390939554651 0.9022626222276995 1.0526214576669561 0.016843340463668328 0.9500091345434027 0.8930085864707985
1.8 0.95 -0.0018855841413889518 0.9153075581291066 1.0322621954895324 0.012019496925650058 0.9687461231937952 0.9203088170341054
1.8 0.96 -0.0012230143367685355 0.9298631625006893 1.015043225732007 0.008020052648918375 0.9851797190989986 0.9457725303350386
1.8 0.97 -0.0006968121378908999 0.9455263167911366 0.9987186810755774 0.004638195190795476 1.001282962808949 0.9712444739246805
1.8 0.98 -0.0003135462541247866 0.9624232113479316 0.983056165363608 0.002093556036089518 1.0172358764772356 0.9968911589476909
1.8 0.99 -7.932966309316132e-5 0.9806027164992426 0.9669170062258959 0.000537705825519224 1.0342149259565045 1.0238727766969395
1.9 0.01 -0.0035390498498363704 2.172086721583299 14.793463230234622 0.009924701479038081 0.06759742356720214 0.0006759742356720214
1.9 0.02 -0.0035415685774024125 2.1719078219217622 14.795018509242324 0.009920427154048627 0.06759031760421985 0.0013518063520843971
1.9 0.03 -0.0035457626855496804 2.1716151067764082 14.795069716080636 0.009916737028235888 0.0675900836690961 0.0020277025100728825
1.9 0.04 -0.0035516317144041187 2.1712101662029526 14.79331305154089 0.0099140433067636 0.06759810980244474 0.0027039243920977895
1.9 0.05 -0.003559176157055255 2.170693690917829 14.789462729255323 0.00991273010704591 0.06761570844773696 0.003380785422386848
1.9 0.06 -0.0035684146111547577 2.1701037099037586 14.768250629747177 0.009933477876541535 0.06771282700103522 0.004062769620062113
1.9 0.07 -0.0035793653959171334 2.16945485003992 14.730103911714087 0.009976012262238433 0.0678881836810908 0.004752172857676357
1.9 0.08 -0.0035920290657407705 2.168701056465781 14.687631093706257 0.010023344303323523 0.0680844986928155 0.005446759895425241
1.9 0.09 -0.00360642197792449 2.1678537530622575 14.63711814503136 0.010080755484454357 0.06831945947908159 0.006148751353117343
1.9 0.1 -0.0036225547183952322 2.1669002409493068 14.582585828873853 0.010142872738596662 0.06857494354807617 0.006857494354807617
1.9 0.11 -0.0036404458195547773 2.165847714155136 14.521680898293088 0.010213181525735514 0.06886255158778089 0.007574880674655898
1.9 0.12 -0.003660111468558949 2.1646900892423386 14.456260328538148 0.010289283475355081 0.06917418317556837 0.008300901981068204
1.9 0.13 -0.0036815734089978985 2.163433460201086 14.384342332874938 0.010374272278142497 0.06952003622122738 0.00903760470875956
1.9 0.14 -0.0037048511367703263 2.1620708017433232 14.308037536374288 0.010465374409473233 0.06989078673142787 0.009784710142399903
1.9 0.15 -0.003729969180893619 2.1606054804422556 14.22621255654541 0.010564538743318164 0.07029277792843781 0.010543916689265671
1.9 0.16 -0.0037569513400857596 2.159032476568514 14.140294744452893 0.010669940010434812 0.07071988371333567 0.011315181394133707
1.9 0.17 -0.0037858259307656378 2.157355404963409 14.049081403902614 0.010783722350222928 0.07117903094519872 0.012100435260683783
1.9 0.18 -0.003816621663828637 2.1555729259369176 13.952860927553091 0.01090583283575125 0.07166988943645765 0.012900580098562377
1.9 0.19 -0.0038493692386978584 2.153683966717451 13.851834210971107 0.011036365378750494 0.07219260530911979 0.013716595008732761
1.9 0.2 -0.003884101354767716 2.1516876159734233 13.746137914136659 0.011175533875018932 0.07274770602814849 0.0145495412056297
1.9 0.21 -0.00392085263216857 2.1495827873851576 13.635944925749879 0.0113235139218855 0.07333558513510989 0.015400472878373076
1.9 0.22 -0.003959659706313512 2.147368424803706 13.521403644332132 0.011480540900967616 0.07395681885579812 0.016270500148275586
1.9 0.23 -0.004000561226463917 2.145043401423636 13.40266638609618 0.011646864800571628 0.07461201907087622 0.01716076438630153
1.9 0.24 -0.0040435964298228405 2.142601811297604 13.281164872703595 0.011820452453951422 0.07529460025417438 0.01807070406100185
1.9 0.25 -0.004088810718389388 2.140051041874845 13.154750214987908 0.01200567245129526 0.07601816709986987 0.01900454177496747
1.9 0.26 -0.0041362476729687875 2.137384930219394 13.024698320173886 0.012200844014617875 0.07677721014475286 0.019962074637635746
1.9 0.27 -0.004185955208489384 2.134605592119288 12.890439762373099 0.012407697060345767 0.07757687235147534 0.020945755534898344
1.9 0.28 -0.004237980073725209 2.1317033392124682 12.754177579255401 0.012622581819940328 0.07840568267031929 0.021953591147689404
1.9 0.29 -0.0042923765095435745 2.1286858019054615 12.61369897764029 0.01285051153203135 0.07927888573943717 0.02299087686443678
1.9 0.3 -0.004349195750387863 2.1255434514734195 12.471128129953277 0.013087867660684966 0.08018520775183043 0.02405556232554913
1.9 0.31 -0.004408496301335635 2.1222829215444796 12.32455019707848 0.013339406104317726 0.08113886381322451 0.025153047782099598
1.9 0.32 -0.004470333670102286 2.118893504203821 12.17625118369662 0.01360096209273657 0.08212708369049984 0.02628066678095995
1.9 0.33 -0.004534771132808313 2.115382065584825 12.024285299638274 0.013877675809030881 0.0831650260352757 0.027444458591640984
1.9 0.34 -0.004601868916966817 2.111737713082105 11.870843763218634 0.01416535039259441 0.08424001022559682 0.028641603476702922
1.9 0.35 -0.004671694346850094 2.107964800669869 11.714565147000197 0.014468044912453244 0.08536381738899412 0.02987733608614794
1.9 0.36 -0.004744314258364857 2.1040580398255555 11.556255305894531 0.01478473868600074 0.0865332214917342 0.031151959737024313
1.9 0.37 -0.004819799501967134 2.1000240297770874 11.396207474744978 0.015115657562807418 0.08774849020747386 0.032466941376765326
1.9 0.38 -0.004898238961729945 2.095884453100894 11.232314570919971 0.015467729916851965 0.08902884562981893 0.033830961339331195
1.9 0.39 -0.004979709536834007 2.0916021568502203 11.067463436878118 0.015834125219779633 0.09035494047063032 0.03523842678354583
1.9 0.4 -0.005064291889307335 2.087177243865775 10.90117931213267 0.016217155915975348 0.09173319430559511 0.036693277722238044
1.9 0.41 -0.0051520702385042805 2.0826126841224504 10.732484400763969 0.016621021686820683 0.09317507136826746 0.03820177926098965
1.9 0.42 -0.0052431266244841734 2.077894851912402 10.56344502048893 0.017040565437954472 0.09466608649549396 0.039759756328107465
1.9 0.43 -0.005337549932781849 2.073024094117193 10.393458966080921 0.017478748069838422 0.0962143597490982 0.041372174692112226
1.9 0.44 -0.005435431306216015 2.06799918855073 10.222220961455214 0.017937898360573263 0.09782609902199199 0.04304348356967647
1.9 0.45 -0.00553686232651085 2.0628111376425933 10.05070683718274 0.018415875708274927 0.0994954898396285 0.04477297042783283
1.9 0.46 -0.005641939909718355 2.0574600030471477 9.878307043287627 0.018916192169299125 0.10123192118020935 0.046566683742896305
1.9 0.47 -0.0057507636823928565 2.051946056789479 9.704410734598264 0.019442894930582762 0.10304592698604459 0.048431585683440956
1.9 0.48 -0.005863431011788309 2.0462529477472824 9.53094119150144 0.019989829766981413 0.10492143219723997 0.050362287454675185
1.9 0.49 -0.005980046338196834 2.040379925234657 9.357284193995074 0.02056081848682989 0.1068686147890793 0.052365621246648855
1.9 0.5 -0.006100715216968172 2.034321767674557 9.183477659906133 0.02115723090923414 0.1088912106103192 0.0544456053051596
1.9 0.51 -0.006225545012542244 2.0280716117150486 9.009737686218477 0.021779654870390935 0.1109910226942151 0.0566054215740497
1.9 0.52 -0.0063546459334040545 2.021625033616472 8.835870202668287 0.022430724523168286 0.11317504411710534 0.05885102294089478
1.9 0.53 -0.006488128760457304 2.0149727925629035 8.662262954802513 0.02311024756727439 0.11544327449048197 0.061184935479955446
1.9 0.54 -0.006626106521647981 2.0081076516796714 8.488955082071225 0.023819754031626235 0.11780012855905105 0.06361206942188757
1.9 0.55 -0.0067686933323552745 2.001021178624416 8.316047386718736 0.024560491617137265 0.12024943503773973 0.06613718927075686
1.9 0.56 -0.006916004259335584 1.9937045529678536 8.143595145576596 0.025334011251799515 0.12279588831760331 0.06876569745785786
1.9 0.57 -0.0070681526745647455 1.9861407778045448 7.972486450720928 0.02613635397679411 0.1254313828165331 0.07149588820542387
1.9 0.58 -0.007225257461426077 1.9783317986579199 7.801343145280785 0.02697841008498463 0.1281830553248928 0.07434617208843781
1.9 0.59 -0.0073874316877173 1.9702609795477988 7.630833909271644 0.027858000931421174 0.13104727633830116 0.07731789303959767
1.9 0.6 -0.00755478800640258 1.961914146923255 7.461143014522113 0.02877587296712091 0.13402772176510144 0.08041663305906087
1.9 0.61 -0.007727436917144601 1.9532770984732797 7.292334047780133 0.029733593943660555 0.13713030607867052 0.08364948670798901
1.9 0.62 -0.007905485365475487 1.944334440524997 7.124466785024749 0.03073276353745347 0.14036138144428534 0.08702405649545691
1.9 0.63 -0.008089035137531161 1.935067666122406 6.9576918859021015 0.031774102534704585 0.14372582408057363 0.09054726917076139
1.9 0.64 -0.008278180675122593 1.9254530194343749 6.792421797744016 0.03285547869519556 0.14722289483437742 0.09422265269400155
1.9 0.65 -0.008473012449223105 1.9154803050999922 6.627703862144775 0.03398817834663336 0.15088181681014223 0.09807318092659245
1.9 0.66 -0.008673606165881087 1.9051222666048144 6.463914694139661 0.03517101796251328 0.15470501194989839 0.10210530788693294
1.9 0.67 -0.008880023528884964 1.8943456598131403 6.301568846377892 0.03640025269649884 0.1586906410734201 0.10632272951919147
1.9 0.68 -0.009092312644155512 1.8831258746186013 6.1402592411274215 0.037682254224025824 0.16285957330628742 0.11074450984827545
1.9 0.69 -0.009310496877709629 1.8714179699782656 5.9806775591943016 0.03900968201976394 0.16720513522128702 0.11537154330268803
1.9 0.7 -0.009534580434355011 1.8591986452947498 5.821709769008362 0.040398511109164245 0.17177084390627986 0.1202395907343959
1.9 0.71 -0.009764529499880131 1.846414335658037 5.663865823166872 0.04184353003090472 0.17655785486826098 0.12535607695646528
1.9 0.72 -0.010000270253583868 1.8330034129204453 5.507652789213839 0.04333727977274424 0.18156554856878326 0.13072719496952395
