#1=α 2=ρ 3=Δ 4=ϕ 5=q0 6=δq 7=qh0 8=δqh 9=ρh
2.3 0.9918473168008195 0.13036056379318028 -0.08323119090245484 1.0514968576749113 0.4662432535995971 0.31159671649264004 2.1448031521734046 2.127317251549131
2.3 4.022432075344514e-23 0.13036056379318028 -0.08320289877522863 1.9680933919776005 2.2521720709042694 0.388009685121084 0.4440158071929602 1.7860234248129485e-23
1.85 0.9995942538809384 0.005425574135646686 -0.0023006696588525905 1.003830476176691 0.8728206236970854 0.006093078581679692 1.145710782777118 1.145245915073439
1.85 -4.949541938077887e-31 0.005425574135646686 -0.002207653654802119 2.2284933078990963 23.287984096163058 0.0041091078728245035 0.04294059957575978 -2.1253629844643254e-32
2.325 0.9911149494908775 0.14329071464456583 -0.09316297228840645 1.055370048834973 0.45425934188890493 0.3540618223572567 2.2013856574567994 2.181826234700238
2.325 -1.4233330338860914e-30 0.14329071464456583 -0.09312549546676391 1.9602059254397741 2.096858938157065 0.44582381850310915 0.47690380206448346 -6.787929354642533e-31
2.35 0.9902649410971768 0.15688915956761523 -0.10383736895505671 1.0591779983332414 0.44286783579905326 0.4005128016536978 2.2580099956812845 2.2360281353701636
2.35 3.1587931145728296e-23 0.15688915956761523 -0.10378964845634264 1.9526738134889128 1.9581825116744052 0.5092410054389163 0.5106776278708152 1.6131249746847166e-23
2.375 0.9894113994670808 0.17115910382634286 -0.11527956263702666 1.0631459516337616 0.43203473504458384 0.4511611253754003 2.3146287066404625 2.290120027883819
2.375 4.75019846946609e-30 0.17115910382634286 -0.11522017596669243 1.9455475219750622 1.8326533115726606 0.5792702322948163 0.545656941051151 2.5919787662347262e-30
1.825 0.999712963609034 0.0037137587509410534 -0.0015293510224297455 1.0027438906439088 0.9151842234778389 0.00396135496910739 1.0926761785729306 1.0923625407461386
1.825 -5.920300354910998e-29 0.0037137587509410534 -0.0014318852479007493 2.2551527896625516 30.798747872712127 0.002377441558944745 0.03246885243948524 -1.9222535862103728e-30
2.4 0.988558501807866 0.18610367590822885 -0.12751480088770112 1.0672915220187427 0.42173973338720727 0.5062486318026137 2.3711306306581292 2.3440013438341407
2.4 -1.083489623319499e-28 0.18610367590822885 -0.12744231932536587 1.9387274615128376 1.719826217888972 0.6554621700447507 0.5814540966979012 -6.299994802087885e-29
2.425 0.9875810253307636 0.2017251604665887 -0.14056780581962508 1.0713628107351876 0.41191420413664576 0.5660673929999215 2.4276900139822963 2.397540593193892
2.425 -4.703629295040872e-25 0.2017251604665887 -0.14048005252268903 1.9322011753167159 1.6175829451306445 0.7384468177796573 0.6182063201211823 -2.907813357701408e-25
2.45 0.98662737629279 0.21767942248728653 -0.15422499170250875 1.0754256033037524 0.4024676666211047 0.6296572628975913 2.4846716467820764 2.451445067813686
2.45 -7.5695015894193065e-28 0.21767942248728653 -0.1542272509029231 1.925869878008813 1.5249621606337385 0.8281496172538342 0.6557539759441792 -4.963730763177494e-28
1.8 0.9998092409595917 0.0024004981008384266 -0.0009590643161010112 1.0016989631009807 0.9614639206392375 0.002250558012277508 1.0400806296872185 1.039882224904352
1.8 -2.245679010624935e-31 0.0024004981008384266 -0.0008600869278614053 2.2841903548755838 42.81131931972992 0.0012462784052981433 0.02335830840744827 -5.245526291431054e-33
2.475 0.9856085577636559 0.23459347364301295 -0.1689370577704533 1.0797050218034465 0.39351398875844984 0.6992477466860749 2.5412057222032547 2.5046341068414995
2.475 -2.28814184750634e-30 0.23459347364301295 -0.16894028811134554 1.9198924143093565 1.4402704136021027 0.925526405688419 0.6943140611345403 -1.5886890585940168e-30
2.5 0.9845370012790283 0.25217947967101945 -0.18453203314918554 1.0840399952750812 0.3849550391578492 0.7741857919876961 2.5977059611627897 2.557537637207869
2.5 -3.156723838690358e-30 0.25217947967101945 -0.1845363594838645 1.9141538062444907 1.3628380690730568 1.030595681479547 0.7337628898788808 -2.3162868064269912e-30
