#1=α 2=ρ 3=Δ 4=ϕ 5=q0 6=δq 7=qh0 8=δqh 9=ρh
2.0 0.28 0.1 -0.028956476351519045 2.116282680612778 5.769616070513336 0.06121887563566039 0.17332175794342375 0.048530092224158654
2.0 0.24 0.005 -0.010090908098038698 2.059021817860563 7.368809318077587 0.03685903771628288 0.13570713487547337 0.03256971237011361
2.0 0.26 0.01 -0.011080394172955949 2.058235811481744 7.136509413973974 0.039085900913328836 0.1401245261502638 0.03643237679906859
2.0 0.24 0.002 -0.009599317930328172 2.056183693062462 7.451363477681586 0.035995718097487486 0.13420362635579544 0.0322088703253909
2.0 0.25 0.05 -0.018369286752832475 2.09191589285483 6.47311896662506 0.048433279796258936 0.15448503343688394 0.038621258359220985
2.0 0.25 0.02 -0.012747313838153085 2.0694135152790616 6.973198202725488 0.0412728670550897 0.14340622063619934 0.035851555159049836
2.0 0.26 0.001 -0.009581651364065746 2.0498292886472074 7.369805311076333 0.036495713480530295 0.13568879472257778 0.03527908662787022
2.0 0.29 0.1 -0.02907714877984338 2.1135351015072046 5.724606042958044 0.06192755852040606 0.17468450972798744 0.050658507821116354
2.0 0.25 0.005 -0.010163035443239182 2.056404535263097 7.31532538338433 0.03725950362219073 0.13669931924987927 0.03417482981246982
2.0 0.26 0.05 -0.018460643939027882 2.0893388325658866 6.426434108233737 0.04895363381936875 0.1556072906308602 0.040457895564023655
2.0 0.27 0.01 -0.011161308227612937 2.055399549014277 7.080939176133382 0.039539517870938165 0.14122420418050532 0.03813053512873644
2.0 0.25 0.002 -0.009670261525683538 2.0535559546385276 7.397245981676607 0.03638675645745629 0.1351854463778893 0.03379636159447232
2.0 0.26 0.02 -0.012828520502931318 2.066731906010209 6.921849887665197 0.041725072240644145 0.1444700500919573 0.0375622130239089
2.0 0.3 0.1 -0.029202829647527517 2.110678172554116 5.678445476506104 0.06266690265436065 0.17610453497130185 0.052831360491390554
2.0 0.27 0.001 -0.009658713848133438 2.046957454485223 7.311984911804068 0.036922339850331526 0.1367617701707309 0.03692567794609735
2.0 0.26 0.005 -0.01023849139419411 2.0536673566473485 7.260222569365728 0.03767854329852927 0.13773682424275357 0.035811574303115934
