#1=α 2=λ 3=Δ 4=ϕ 5=Σ 6=E 7=ρ 8=q0 9=q1 10=δq 11=ρh 12=qh0 13=qh1 14=δqh 15=m 
2.0 0.0 0.0 -0.059686214441188545 4.973508473218459e-6 0.059687237832186234 0.13 0.5220292677597728 1.91174721450245 0.8000785695353008 0.017209711324746184 0.008852440149740917 0.2387975941627608 1.2498772471568853 4.859832150617407
2.0 0.0 0.0 -0.05965785943102636 4.594014974788853e-6 0.05965880401304255 0.135 0.5254102546480243 1.9095746648707217 0.7999170118499106 0.017923860081155398 0.008940507501561312 0.23868257333922074 1.2501296824371464 4.863542705723784
2.0 0.0 0.0 -0.059628442122506675 4.290490335033989e-6 0.05962932360194303 0.14 0.5288413160573086 1.9073244852124842 0.799750105773632 0.01864344035574092 0.009030663830841966 0.23856369063869623 1.2503905817338519 4.8673742779363165
2.0 0.0 0.0 -0.05959796121257216 4.386902737686705e-6 0.059598861768726745 0.145 0.5323269003197988 1.9049971427776664 0.7995756982522813 0.01936871317015305 0.009123110558701597 0.23844177218079576 1.2506633232923496 4.871326141460306
2.0 0.0 0.0 -0.05956641508793409 4.483435477062145e-6 0.05956733469198526 0.15 0.5358540214371734 1.902592615066069 0.7993974033184563 0.020099717106432314 0.009217525342888042 0.23831558492581986 1.2509422670736743 4.87539770115978
2.0 0.0 0.0 -0.05953380179392881 4.266313060705583e-6 0.059534676112666704 0.155 0.5394081932032934 1.9001107767757834 0.7992183440860612 0.02083646166075723 0.009313540301124513 0.23818415655324707 1.2512225318646089 4.879585528472751
2.0 0.0 0.0 -0.05950011902466912 4.345483663293563e-6 0.05950100878256313 0.16 0.5430062144202814 1.8975524305117262 0.7990327001849158 0.02157935675412478 0.009411712778178222 0.23804938328764594 1.2515132356517755 4.8838944757017035
2.0 0.0 0.0 -0.059465364127272546 4.089927213243687e-6 0.05946620080035703 0.165 0.5466252834086445 1.8949171510448573 0.7988455899765414 0.02232828529303247 0.009511412982392217 0.23790952066843365 1.251806372279486 4.888321722193613
2.0 0.0 0.0 -0.05942953405832235 4.15468062891693e-6 0.05943038318847884 0.17 0.5502797700889562 1.8922056320895482 0.798652964897038 0.02308365827424209 0.009613147509466548 0.23776611911432588 1.2521082922780102 4.892866655573438
2.0 0.0 0.0 -0.059392625415165656 4.210536150889701e-6 0.0593934851417405 0.175 0.5539577668878178 1.8894177359752589 0.7984569392145224 0.023845498520524644 0.009716607121207772 0.23761839513333832 1.2524156919266614 4.897529370508478
2.0 0.0 0.0 -0.05935463439849098 4.270521793566356e-6 0.05935550552295242 0.18 0.5576561874011102 1.8865535664307826 0.7982576051945314 0.024613957566013936 0.009821754214564705 0.2374663383143746 1.2527284343959424 4.902309581002665
2.0 0.0 0.0 -0.05931555681078182 4.09110806407064e-6 0.059316390504990456 0.185 0.5613622716453958 1.883612829402817 0.7980569224839296 0.025389032176270077 0.009928246688472312 0.23730931749626658 1.2530434506946302 4.907204610159484
2.0 0.0 0.0 -0.05927538804336646 4.137918184167878e-6 0.05927623041567134 0.19 0.5650929136454611 1.8805963311161413 0.797851220538702 0.026171182543142296 0.010036663082168223 0.23714852230236227 1.2533665102684288 4.9122201195590085
2.0 0.0 0.0 -0.05923412306981213 4.184557936783785e-6 0.05923497404743624 0.195 0.5688357964693269 1.8775037620097466 0.7976424087359191 0.02696041770978601 0.010146675190015372 0.23698333338561728 1.253694624367792 4.91735366268741
2.0 0.0 0.0 -0.05919175643372926 4.229416414202372e-6 0.05919261561622792 0.2 0.5725885153126524 1.8743351524075627 0.7974305498824967 0.027756900019706477 0.010258260607101739 0.23681373469921355 1.254027702032924 4.922605407808251
2.0 0.0 0.0 -0.05914828224007007 4.275991601735896e-6 0.0591491499374425 0.205 0.576348753974827 1.8710905124052464 0.7972157001584819 0.028560793700534853 0.01037139808451496 0.23663970304277276 1.2543656626446336 4.927975740878424
2.0 0.0 0.0 -0.05910369415193256 4.0089554200878455e-6 0.059104506756278506 0.21 0.580105373432502 1.8677694130873 0.7969993146119676 0.029372086497595807 0.010485765739771896 0.23646062430153175 1.2547062232881179 4.933465394440982
2.0 0.0 0.0 -0.059057985346236186 4.126134040989663e-6 0.059058820753044534 0.215 0.583873357167461 1.8643725986534412 0.796778852840275 0.030191302104902062 0.010601933872184074 0.2362776922024951 1.2550533895764207 4.93907159931621
2.0 0.0 0.0 -0.059011148569879324 4.161773412912364e-6 0.05901199021608998 0.22 0.5876435057841235 1.8608997187634662 0.796555318967318 0.03101844334456618 0.010719624186373415 0.23609018234865994 1.255405589779293 4.944801461969739
2.0 0.0 0.0 -0.05896317606347179 4.196253968682226e-6 0.05896402367978493 0.225 0.5914131216480487 1.857350659958756 0.7963289599858641 0.031853689254367226 0.010838809558076357 0.23589812263114932 1.2557624427193423 4.950652675794632
2.0 0.0 0.0 -0.05891405958279505 4.230525819850746e-6 0.05891491309195979 0.23 0.5951805068410778 1.853725340624901 0.796099804593756 0.03269722539283824 0.01095948441378249 0.2357014831680328 1.2561239108836275 4.956626120281317
2.0 0.0 0.0 -0.05886379038121564 4.263634255353624e-6 0.05886464951327557 0.235 0.5989439952605722 1.8500236573259938 0.7958678815415108 0.0335492408511358 0.011081643535259506 0.235500229114338 1.256489956678622 4.9627227922264385
2.0 0.0 0.0 -0.05881235919779271 4.298041443743041e-6 0.058813224178695334 0.24 0.6027020151087508 1.8462454880387713 0.7956332170307654 0.03440993032085472 0.01120528457222926 0.23529432532271696 1.2568605465366494 4.9689437427965695
2.0 0.0 0.0 -0.0587597562390777 4.420461113775638e-6 0.05876064472271645 0.245 0.6064523803750828 1.8423906431264603 0.7953960359864398 0.03527949611300457 0.011330394499550847 0.235083795135975 1.2572353327859045 4.97528701821347
2.0 0.0 0.0 -0.058705971198870444 4.130536917592889e-6 0.0587068003308593 0.25 0.6101861970256826 1.8384584767694803 0.7951572093108132 0.03615791530507245 0.011456673719956277 0.23486791639000618 1.257612945327791 4.981760411006861
2.0 0.0 0.0 -0.05865099317894695 4.16207330774403e-6 0.05865182753563678 0.255 0.6139190505233102 1.8344498965618437 0.794914440004634 0.0370458382830966 0.011584759326091857 0.23464780081795403 1.2579970241755485 4.988362121958822
2.0 0.0 0.0 -0.05859481074203321 4.190211581644938e-6 0.05859564960750166 0.26 0.6176408941766796 1.830364151226762 0.7946689823716842 0.03794326914261407 0.01171433868759639 0.2344228643490916 1.2583855947359448 4.9950936583285195
2.0 0.0 0.0 -0.0585374118642526 4.2134002626979014e-6 0.05853825421466312 0.265 0.6213505017457214 1.826201023051408 0.7944208404410267 0.03885043211172861 0.011845420068281206 0.23419305834619833 1.2587786587331278 5.001956679871706
2.0 0.0 0.0 -0.058478783914831856 4.386882325586842e-6 0.05847965972422532 0.27 0.6250445195941847 1.8219601033517665 0.7941704800657634 0.03976754246674653 0.011977956859653189 0.23395842905811282 1.2591754857435562 5.00894641952198
2.0 0.0 0.0 -0.05841891368111202 4.51977306097264e-6 0.058419814738990265 0.275 0.6287256227511379 1.8176414258197313 0.7939171945797807 0.040694879547790885 0.012112067835807159 0.2337188079967103 1.259577203803099 5.016074072576546
2.0 0.0 0.0 -0.0583577873088062 4.550950559496773e-6 0.058358693269483654 0.28 0.6323917536989168 1.813244645470945 0.7936610048500694 0.041632658965812995 0.012247728073285995 0.23347408754409446 1.2599837889086019 5.023342262793031
2.0 0.0 0.0 -0.058295390291102145 4.584191206878804e-6 0.058296301525312115 0.285 0.6360412299247264 1.8087694130395544 0.7934021173870418 0.04258113994383189 0.012384942781744361 0.23322427788679695 1.260394922178123 5.030749676341767
2.0 0.0 0.0 -0.05823170746568335 4.616277393202785e-6 0.05823262370307743 0.29 0.6396730901795057 1.8042154139145976 0.7931405241719731 0.04354058692690154 0.012523731967535392 0.23296932346087326 1.2608106250074484 5.038298396276454
2.0 0.0 0.0 -0.05816672299017295 4.6494657153377675e-6 0.058167644407950726 0.295 0.6432863908673759 1.7995823116391443 0.7928762039331065 0.04451127076746604 0.012664115768861154 0.23270915745328258 1.2612309400123807 5.0459908930202495
2.0 0.0 0.0 -0.05810042032137147 4.683913470159353e-6 0.05810134712617812 0.3 0.6468802106611351 1.7948697481099543 0.7926091455455597 0.04549347316777876 0.01280611694941272 0.23244371728213428 1.261655893853827 5.053829497376799
2.0 0.0 0.0 -0.05803278219550195 4.717078365159582e-6 0.0580337140898195 0.305 0.6504536737889776 1.7900773456158232 0.7923393249747201 0.046487484634489935 0.01294976006254308 0.2321729328742334 1.262085533911756 5.061816856636691
2.0 0.0 0.0 -0.05796379059911927 4.8563911982214596e-6 0.057964748476297595 0.31 0.6540052985929146 1.7852046442612086 0.7920669536135119 0.04749361487024552 0.013095061752470185 0.2318968078371287 1.2625195325191527 5.069951877034297
2.0 0.0 0.0 -0.05789342677426812 4.8977735190825215e-6 0.05789439123609963 0.315 0.6575355626781406 1.7802513478572934 0.7917915298376341 0.048512159740840534 0.013242072341152747 0.23161511890794623 1.2629586984910812 5.078245047205305
2.0 0.0 0.0 -0.05782167115301334 4.938648700795315e-6 0.05782264204827935 0.32 0.661042974557602 1.775216948430105 0.7915132618328955 0.04954344830745264 0.013390809961629257 0.23132785908413706 1.263402709999218 5.086695623814144
2.0 0.0 0.0 -0.0577485033679776 4.5890339844819305e-6 0.05774940400733829 0.325 0.6645181202902007 1.77009999986511 0.7912334220003805 0.05058749637019235 0.013540927543147585 0.23103434309038104 1.2638495445147155 5.095306939482218
2.0 0.0 0.0 -0.057673902187481696 4.61888199362645e-6 0.05767480712627813 0.33 0.6679775344659434 1.76490194660289 0.790949368918278 0.051645279924705016 0.013693215181438375 0.23073568050089854 1.2643034298992173 5.104082189685712
2.0 0.0 0.0 -0.05759784553443553 4.652931299235293e-6 0.05759875554983596 0.335 0.6714118655844267 1.759621333572845 0.7906623570266129 0.052716850705045275 0.013847337050867168 0.23043119631032924 1.2647623743725802 5.1130247873090475
2.0 0.0 0.0 -0.057520310427264465 4.684825856835279e-6 0.05752122505027341 0.34 0.6748204108337139 1.75425763021801 0.7903723288625635 0.05380258111753764 0.014003332534286941 0.23012079290667975 1.2652264805868336 5.122138641827316
2.0 0.0 0.0 -0.057441272955553846 4.713964866427076e-6 0.05744219160146688 0.345 0.6782024599118985 1.7488102806340562 0.7900792425702088 0.054902860314393426 0.014161244084909262 0.229804378308044 1.2656958265944254 5.131427462468891
2.0 0.0 0.0 -0.0573607082412424 4.8710349477768565e-6 0.05736165574919208 0.35 0.6815567221001773 1.7432786381917622 0.7897833083865318 0.0560181069264241 0.014321108712486008 0.22948194076852552 1.2661700866316417 5.140890848888571
2.0 0.0 0.0 -0.057278590434681864 4.9064232345072545e-6 0.05727954303798514 0.355 0.6848837664788152 1.7376622386591682 0.78948393943246 0.05714871156763227 0.014482990601344344 0.22915320331854838 1.2666502129465451 5.150541907260749
2.0 0.0 0.0 -0.05719489263376526 4.946177110553271e-6 0.05719585112449543 0.36 0.6881822771789987 1.7319603809401916 0.7891813386008031 0.058295122514758865 0.014646929439607548 0.22881814100896286 1.2671358927125334 5.16038074743908
2.0 0.0 0.0 -0.057109586876304186 4.9807107070244585e-6 0.05711055018651183 0.365 0.6914516273097773 1.7261724154738798 0.788875436336117 0.059457794408381844 0.014812979078902293 0.22847664305015208 1.2676272500566597 5.170412051592596
2.0 0.0 0.0 -0.05702264409274321 5.020549791262462e-6 0.05702361319101553 0.37 0.6946911612127453 1.7202976625122521 0.7885661715109427 0.06063720076991172 0.014981195414954959 0.2281285972368921 1.2681243960591622 5.180640534274375
2.0 0.0 0.0 -0.05693403406531139 5.057690645347345e-6 0.05693500837103982 0.375 0.6979002553892312 1.7143354186206199 0.7882534625639952 0.061833833056353205 0.015151637183125493 0.22777388008934657 1.2686274751616644 5.191071444791733
2.0 0.0 0.0 -0.05684372538327709 5.099770999123849e-6 0.056844705786050775 0.38 0.7010782677141537 1.7082849505529905 0.7879372345623019 0.06304820415227289 0.015324365981852509 0.22741236706961535 1.2691366217202555 5.201710088951383
2.0 0.0 0.0 -0.05675168539732739 5.14098152012334e-6 0.0567526716649758 0.385 0.7042245909963448 1.7021455014773381 0.78761739426161 0.0642808480038945 0.015499447161822655 0.2270439245398962 1.2696520001789666 5.212562257721707
2.0 0.0 0.0 -0.05665788016190354 5.317786517677074e-6 0.05665889818729727 0.39 0.7073379613821738 1.6959162009766948 0.7872941615008244 0.06553234453065998 0.015676941893939575 0.22666851720174422 1.2701732705520044 5.223628556265478
2.0 0.0 0.0 -0.05656227441656053 5.361653753457932e-6 0.056563298624779976 0.395 0.7104190470107193 1.6895964007177593 0.7869668341942408 0.06680323436120032 0.015856938681033283 0.22628580961497496 1.2707015804851274 5.234925527515193
2.0 0.0 0.0 -0.05646483148300019 5.407298515545303e-6 0.05646586214066037 0.4 0.7134665496038829 1.6831851669198605 0.7866356208839989 0.06809414440605029 0.01603950385536914 0.22589575053329247 1.2712366100027706 5.246454496431576
2.0 0.0 0.0 -0.05636551324023292 5.4487732061697435e-6 0.056366549478857754 0.405 0.7164798839732056 1.6766816298453135 0.7863004039922608 0.06940570975349732 0.01622471849471302 0.22549818537470007 1.2717785657017702 5.2582224553324926
2.0 0.0 0.0 -0.056264280054788396 5.501607222732186e-6 0.056265323956241835 0.41 0.7194584028636257 1.6700848812832416 0.7859610909270356 0.07073859695948202 0.01641266736272708 0.22509296381359892 1.2723276146157632 5.270236193855851
2.0 0.0 0.0 -0.05616109071860187 5.5475412776578206e-6 0.05616214089133892 0.415 0.7224015147245795 1.6633939880593989 0.7856175434151522 0.07209349828115787 0.016603439119490682 0.224679913104781 1.272883998558521 5.282503612924446
2.0 0.0 0.0 -0.056055902379321065 5.5969219873170935e-6 0.05605695939303959 0.42 0.7253085866241504 1.65660798071037 0.7852696425453196 0.07347114167793857 0.016797127572839916 0.2242588646457361 1.2734479289924774 5.295032495062509
2.0 0.0 0.0 -0.055948670469611106 5.649503331361239e-6 0.0559497348409425 0.425 0.7281789913928391 1.6497258577816414 0.7849172549371208 0.07487228850315353 0.01699383137072689 0.22382963975522133 1.2740196418285004 5.307831172018403
2.0 0.0 0.0 -0.05583934863084783 5.698120968116529e-6 0.055840419523388744 0.43 0.731012088088253 1.6427465831677923 0.7845602468504209 0.07629773774366086 0.01719365471016245 0.22339205568134227 1.2745993746362383 5.320908261484169
2.0 0.0 0.0 -0.05572788863347011 5.756792952997265e-6 0.055728967841970775 0.435 0.7338072560429607 1.6356690892850807 0.784198458989096 0.07774832498114476 0.017396707257741065 0.2229459152852578 1.275187407648177 5.334273172852825
2.0 0.0 0.0 -0.055614240283128225 5.953088627922101e-6 0.05561535344073149 0.44 0.7365632157695375 1.6284921705252744 0.7838320724969154 0.07922495756011191 0.017603097150007647 0.22249112003428362 1.275783468280999 5.347929718529013
2.0 0.0 0.0 -0.05549835136247247 6.00968602240201e-6 0.05549947217532159 0.445 0.7392806016885526 1.6212148895677418 0.783460251736912 0.08072850270989543 0.01781296347195646 0.2220272617068434 1.2763889396852273 5.361899649091038
2.0 0.0 0.0 -0.05538016748802599 6.068872893265974e-6 0.0553812963311872 0.45 0.741958071917672 1.6138359588308417 0.783083166030837 0.08225995558160717 0.018026425150234192 0.2215542221716432 1.2770035717516905 5.376187854792785
2.0 0.0 0.0 -0.05525963204078482 6.124344184545648e-6 0.055260768112884565 0.455 0.7445949949005773 1.6063541694686847 0.7827006142782187 0.08382033466973114 0.018243619584812708 0.2210717721399526 1.2776277183865097 5.390805905662481
2.0 0.0 0.0 -0.05513668603140351 6.522279595511867e-6 0.05513789257594285 0.46 0.7471890031941055 1.598767958060026 0.7823132504464567 0.08541077702455568 0.018464660793374485 0.22057990708197373 1.2782603380798065 5.405751203412017
2.0 0.0 0.0 -0.055011268059399876 6.593625409144892e-6 0.055012484356474614 0.465 0.74974281487569 1.5910766565515422 0.7819191843298539 0.08703229048236907 0.018689765246208436 0.2200779326830143 1.2789045467109892 5.421064924097155
2.0 0.0 0.0 -0.05488331408222777 6.657669926573504e-6 0.05488453865101936 0.47 0.7522539521735755 1.583278602590048 0.7815190394191625 0.08868611783919085 0.018919057109464833 0.2195658073068346 1.279559357559884 5.436746365161039
2.0 0.0 0.0 -0.05475275735815349 6.726118492193831e-6 0.05475399087241082 0.475 0.7547217480534997 1.5753724357325884 0.7811125707927653 0.0903735159931017 0.01915270990916183 0.2190432676944621 1.2802252036285642 5.452809687637137
2.0 0.0 0.0 -0.0546195282903994 6.794600612107219e-6 0.05462077061358293 0.48 0.7571454618818803 1.5673567391562033 0.7806995349708385 0.09209580875647891 0.019390904170251997 0.2185100368139693 1.2809025178135296 5.469269753798453
2.0 0.0 0.0 -0.05448355428050494 6.86231750152995e-6 0.054484805126186676 0.485 0.7595243455220599 1.559230054977097 0.780279669187542 0.09385439394822556 0.019633831417278737 0.21796582463521696 1.2815917670150763 5.486142376904355
2.0 0.0 0.0 -0.05434475957195464 6.929124686718758e-6 0.054346018624296985 0.49 0.761857642352931 1.5509908820107627 0.7798526861897965 0.09565074738818609 0.01988169442918733 0.2174103247870147 1.2822934609429866 5.50344449844581
2.0 0.0 0.0 -0.054203065074379886 7.165258019858251e-6 0.05420436284939974 0.495 0.7641438902385798 1.5426375400161163 0.7794187007861604 0.09748647585616231 0.0201347006255004 0.21684333555883484 1.2830074502848738 5.521186577223477
2.0 0.0 0.0 -0.05405838821912373 7.232969862571349e-6 0.05405969395032415 0.5 0.7663836554371252 1.5341687063428315 0.7789765847495396 0.09936315102219362 0.020393097227539646 0.21626430429406585 1.2837356341352981 5.539401877083423
2.0 0.0 0.0 -0.05391064271929488 7.294752787897181e-6 0.053911955172838665 0.505 0.7685754240929229 1.5255826014418203 0.7785263989232512 0.10128256358749724 0.020657116872842576 0.21567298956647948 1.284477959107179 5.558103616281259
2.0 0.0 0.0 -0.053759738398631796 7.360802919235395e-6 0.05376105817452269 0.51 0.7707183474270303 1.5168775412017386 0.7780678020238119 0.1032465786249371 0.020927020582022053 0.21506904040065236 1.2852350365854037 5.577312761984021
2.0 0.0 0.0 -0.05360558096771173 7.423520212838519e-6 0.05360690729441085 0.515 0.7728115911679616 1.5080517958657873 0.7776003900071551 0.10525716751634064 0.021203084329750925 0.2144520719437594 1.2860075854524684 5.597052534456692
2.0 0.0 0.0 -0.053448071789700013 7.4864729052932814e-6 0.053449404531455365 0.52 0.7748542553299682 1.4991035828203603 0.7771237660064347 0.10731643066567749 0.021485602757981642 0.21382169401116055 1.286796317064021 5.617347003073273
2.0 0.0 0.0 -0.05328710763264263 7.546895476446808e-6 0.05328844615657059 0.525 0.7768454396566427 1.490031076649058 0.7766374838966135 0.10942659793864482 0.02177488955193207 0.21317749022704915 1.2876020289192238 5.638222312505344
2.0 0.0 0.0 -0.05312258040175674 7.606118373421292e-6 0.05312392430872076 0.53 0.7787841910017183 1.4808324016503458 0.7761410850898187 0.11159004553829967 0.02207127932457418 0.21251903036325798 1.288425544286547 5.659706048904548
2.0 0.0 0.0 -0.052954376853848795 7.658974298165548e-6 0.05295572483096809 0.535 0.7806695514206135 1.4715056413122718 0.7756340589698185 0.11380930206557954 0.0223751291907673 0.2118458573870952 1.2892677783234254 5.6818281175107215
2.0 0.0 0.0 -0.0527823782888949 7.710427348957334e-6 0.052783729899910196 0.54 0.7825005001292684 1.4620488283184745 0.7751158825571673 0.11608706799936411 0.02268682075186676 0.2111574996829845 1.2901296728702336 5.704620087947507
2.0 0.0 0.0 -0.0526064602202565 7.754220161571595e-6 0.052607813932348424 0.545 0.7842760000372757 1.4524599520534314 0.7745859778456285 0.1184262229241126 0.0230067615261643 0.2104534558538994 1.291012267974847 5.728116198296015
2.0 0.0 0.0 -0.052426492018384535 7.794079035942572e-6 0.05242784695591035 0.55 0.7859949751895304 1.442736958378706 0.7740437306776755 0.12082984636931327 0.02333538833409239 0.20973320303108917 1.2919166713287629 5.752353069746857
2.0 0.0 0.0 -0.05224233652037244 7.999385304960563e-6 0.05224372112906506 0.555 0.7876556441664753 1.4328775697285652 0.7734889417970869 0.12330129096187524 0.023673158398447473 0.20899629766340122 1.292843305137172 5.777361753983906
2.0 0.0 0.0 -0.0520538496471839 8.02277549945243e-6 0.052055232121256935 0.56 0.789258215521964 1.4228800031197983 0.7729199743728437 0.1258439740178916 0.024020596999249366 0.20824195057546196 1.2937950022722737 5.803201416904096
2.0 0.0 0.0 -0.05186087991298202 8.038210026148027e-6 0.05186225870108765 0.565 0.7908008053007278 1.4127418818417148 0.7723365272739073 0.1284617372790995 0.02437823175412781 0.20746965858822372 1.2947723753655298 5.829909609279871
2.0 0.0 0.0 -0.05166326797532955 8.037530215000043e-6 0.051664640144482146 0.57 0.792282208078881 1.4024609803293888 0.7717377634593046 0.13115864957159606 0.024746645531921206 0.20667878361190012 1.2957769430868744 5.857536004073886
2.0 0.0 0.0 -0.05146084610926843 8.034273506920872e-6 0.05146221105836162 0.575 0.793701156514576 1.3920350275635012 0.7711227908746903 0.1339390877782012 0.025126465661041326 0.2058686561925551 1.2968103288267387 5.886134176730338
2.0 0.0 0.0 -0.05125343764861273 8.00579274024739e-6 0.05125479094709772 0.58 0.7950563571464353 1.3814617231994644 0.770490621853746 0.13680775880799068 0.02551836745842739 0.20503856337096243 1.29787433050654 5.915762730134767
