1:α 2:λ 6:ρ_l 1
3.0 0.001 0.9997500796482758 0
3.0 0.00115 0.9997126053279499 0
3.0 0.0013224999999999999 0.9996695142880265 0
3.0 0.0015208749999999999 0.9996199654452778 0
3.0 0.0017490062499999994 0.9995629920128135 0
3.0 0.0020113571874999995 0.9994974828000971 0
3.0 0.002313060765624999 0.999422160733014 0
3.0 0.0026600198804687487 0.9993355582362611 0
3.0 0.003059022862539061 0.9992359890102845 0
3.0 0.0035178762919199197 0.9991215156511937 0
3.0 0.004045557735707907 0.9989899125901758 0
3.0 0.004652391396064093 0.998838623668814 0
3.0 0.005350250105473706 0.9986647135503967 0
3.0 0.006152787621294761 0.9984648122570493 0
3.0 0.0070757057644889754 0.998235051721817 0
3.0 0.008137061629162322 0.9979709935149793 0
3.0 0.009357620873536667 0.9976675463513487 0
3.0 0.010761264004567169 0.9973188723543234 0
3.0 0.012375453605252242 0.9969182804772724 0
3.0 0.014231771646040076 0.9964581056186037 0
3.0 0.01636653739294609 0.9959295719969679 0
3.0 0.018821518001888 0.9953226388222789 0
3.0 0.021644745702171196 0.9946258267369563 0
3.0 0.024891457557496874 0.9938260232278031 0
3.0 0.028625176191121406 0.9929082653871144 0
3.0 0.03291895261978962 0.9918554985839025 0
3.0 0.03785679551275806 0.990648309905195 0
3.0 0.043535314839671754 0.9892646360653301 0
3.0 0.05006561206562252 0.9876794453089365 0
3.0 0.05757545387546589 0.9858643958773716 0
3.0 0.06621177195678576 0.9837874722947104 0
3.0 0.07614353775030362 0.9814126061796793 0
3.0 0.08756506841284915 0.9786992875861262 0
3.0 0.10069982867477653 0.9756021780677795 0
3.0 0.11580480297599301 0.9720707414698121 0
3.0 0.13317552342239194 0.9680489103220318 0
3.0 0.15315185193575073 0.9634748146004329 0
3.0 0.1761246297261133 0.958280603995392 0
3.0 0.2025433241850303 0.9523924023537045 0
3.0 0.23292482281278482 0.9457304381104836 0
3.0 0.26786354623470254 0.9382094045852343 0
3.0 0.3080430781699079 0.9297391019509391 0
3.0 0.35424953989539404 0.9202254186891792 0
3.0 0.4073869708797031 0.9095717099875797 0
3.0 0.46849501651165854 0.8976806121785901 0
3.0 0.5387692689884073 0.884456330982982 0
3.0 0.6195846593366683 0.8698074067183708 0
3.0 0.7125223582371686 0.8536499356363467 0
3.0 0.8194007119727437 0.8359111837359336 0
3.0 0.9423108187686552 0.816533496036601 0
3.0 1.0836574415839535 0.7954783431958335 0
2.975 0.001 0.9997469172499349 0
2.975 0.00115 0.9997089689437342 0
2.975 0.0013224999999999999 0.9996653329383018 0
2.975 0.0015208749999999999 0.9996151575418428 0
2.975 0.0017490062499999994 0.9995574637867901 0
2.975 0.0020113571874999995 0.9994911264775921 0
2.975 0.002313060765624999 0.9994148524630126 0
2.975 0.0026600198804687487 0.9993271557175052 0
2.975 0.003059022862539061 0.9992263287414425 0
2.975 0.0035178762919199197 0.9991104098114383 0
2.975 0.004045557735707907 0.9989771454704877 0
2.975 0.004652391396064093 0.9988239475425601 0
2.975 0.005350250105473706 0.9986478440293154 0
2.975 0.006152787621294761 0.9984454228928195 0
2.975 0.0070757057644889754 0.9982127679553381 0
2.975 0.008137061629162322 0.9979453856570872 0
2.975 0.009357620873536667 0.9976381217229799 0
2.975 0.010761264004567169 0.9972850662727029 0
2.975 0.012375453605252242 0.9968794460075655 0
2.975 0.014231771646040076 0.9964135021128977 0
2.975 0.01636653739294609 0.9958783520168335 0
2.975 0.018821518001888 0.9952638334955966 0
2.975 0.021644745702171196 0.9945583293260576 0
2.975 0.024891457557496874 0.993748570782927 0
2.975 0.028625176191121406 0.9928194183628591 0
2.975 0.03291895261978962 0.9917536182868193 0
2.975 0.03785679551275806 0.9905315339592381 0
2.975 0.043535314839671754 0.989130851259006 0
2.975 0.05006561206562252 0.9875262590769893 0
2.975 0.05757545387546589 0.9856891051395842 0
2.975 0.06621177195678576 0.9835870317642006 0
2.975 0.07614353775030362 0.9811835952359291 0
2.975 0.08756506841284915 0.9784378775823607 0
2.975 0.10069982867477653 0.975304100971111 0
2.975 0.11580480297599301 0.9717312615446003 0
2.975 0.13317552342239194 0.9676628009795646 0
2.975 0.15315185193575073 0.9630363430761896 0
2.975 0.1761246297261133 0.9577835270621715 0
2.975 0.2025433241850303 0.9518299766180738 0
2.975 0.23292482281278482 0.9450954501259652 0
2.975 0.26786354623470254 0.9374942236739889 0
2.975 0.3080430781699079 0.9289357607861323 0
2.975 0.35424953989539404 0.9193257286499952 0
2.975 0.4073869708797031 0.9085674103320995 0
2.975 0.46849501651165854 0.8965635586726732 0
2.975 0.5387692689884073 0.8832187227617024 0
2.975 0.6195846593366683 0.8684420489687675 0
2.975 0.7125223582371686 0.8521505318027418 0
2.975 0.8194007119727437 0.8342726503450952 0
2.975 0.9423108187686552 0.8147522806804148 0
2.975 1.0836574415839535 0.7935527380610543 0
2.95 0.001 0.9997436737968868 0
2.95 0.00115 0.9997052393599573 0
2.95 0.0013224999999999999 0.9996610444289571 0
2.95 0.0015208749999999999 0.9996102264330771 0
2.95 0.0017490062499999994 0.9995517939067313 0
2.95 0.0020113571874999995 0.99948460729881 0
2.95 0.002313060765624999 0.9994073569718208 0
2.95 0.0026600198804687487 0.9993185379705742 0
2.95 0.003059022862539061 0.9992164210620598 0
2.95 0.0035178762919199197 0.999099019597965 0
2.95 0.004045557735707907 0.9989640514948551 0
2.95 0.004652391396064093 0.9988088957877763 0
2.95 0.005350250105473706 0.9986305428430822 0
2.95 0.006152787621294761 0.9984255375546522 0
2.95 0.0070757057644889754 0.9981899143621086 0
2.95 0.008137061629162322 0.9979191232589444 0
2.95 0.009357620873536667 0.9976079453520768 0
2.95 0.010761264004567169 0.9972503969494219 0
2.95 0.012375453605252242 0.9968396205253103 0
2.95 0.014231771646040076 0.9963677611854005 0
2.95 0.01636653739294609 0.9958258269571558 0
2.95 0.018821518001888 0.995203531220264 0
2.95 0.021644745702171196 0.9944891155483506 0
2.95 0.024891457557496874 0.9936691512563158 0
2.95 0.028625176191121406 0.9927283180531135 0
2.95 0.03291895261978962 0.9916491583829459 0
2.95 0.03785679551275806 0.9904118066749596 0
2.95 0.043535314839671754 0.988993692462981 0
2.95 0.05006561206562252 0.9873692187856851 0
2.95 0.05757545387546589 0.9855094164732819 0
2.95 0.06621177195678576 0.9833815782643779 0
2.95 0.07614353775030362 0.9809488773787834 0
2.95 0.08756506841284915 0.9781699798411438 0
2.95 0.10069982867477653 0.9749986605274163 0
2.95 0.11580480297599301 0.9713834396279224 0
2.95 0.13317552342239194 0.9672672605233614 0
2.95 0.15315185193575073 0.9625872337579557 0
