1:α 2:λ 3:ρ_r 4:E_r 5:E_l0 6:ρ_l 7:E_l
2.975 0.0020113571874999995 0.999491126488385 0.0010051668504610317 0.2013559377666927 0.9994911264775921 0.0010051668504611933
2.975 0.002313060765624999 0.9994148524783524 0.001155853672197577 0.20156705540798936 0.9994148524630126 0.001155853672198194
2.975 0.0026600198804687487 0.9993271557350012 0.001329115096704875 0.2018096961686362 0.9993271557175052 0.0013291150967052572
2.975 0.003059022862539061 0.9992263287572303 0.0015283281622586204 0.20208854222425732 0.9992263287414425 0.0015283281622592143
2.975 0.0035178762919199197 0.9991104098335277 0.0017573735183137051 0.20240896331178093 0.9991104098114383 0.0017573735183140802
2.975 0.004045557735707907 0.9989771454955643 0.002020710021199001 0.20277711518653974 0.9989771454704877 0.002020710021199
2.975 0.004652391396064093 0.9988239475701262 0.0023234602159700074 0.2032000513829787 0.9988239475425601 0.0023234602159694323
2.975 0.005350250105473706 0.9986478440597835 0.002671508240554726 0.20368584982416882 0.9986478440293154 0.002671508240554907
2.975 0.006152787621294761 0.9984454229343627 0.0030716118880058174 0.20424375592303146 0.9984454228928195 0.003071611888005092
2.975 0.0070757057644889754 0.9982127679915406 0.0035315307827153883 0.2048843438928042 0.9982127679553381 0.0035315307827151806
2.975 0.008137061629162322 0.9979453857057086 0.004060172866836312 0.2056196980229651 0.9979453856570872 0.004060172866836677
2.975 0.009357620873536667 0.997638121787646 0.004667761653109904 0.2064636156628411 0.9976381217229799 0.004667761653109694
2.975 0.010761264004567169 0.9972850663275111 0.005366026977777941 0.207431833567565 0.9972850662727029 0.005366026977778129
2.975 0.012375453605252242 0.9968794460789068 0.006168422278339261 0.2085422790741026 0.9968794460075655 0.006168422278339104
2.975 0.014231771646040076 0.9964135022046982 0.007090371719321558 0.20981534725817208 0.9964135021128977 0.007090371719322299
2.975 0.01636653739294609 0.995878352109585 0.00814955078548288 0.21127420474074787 0.9958783520168335 0.008149550785482802
2.975 0.018821518001888 0.9952638336108695 0.00936620424177435 0.21294512012702638 0.9952638334955966 0.009366204241773538
2.975 0.021644745702171196 0.9945583294678948 0.01076350560356936 0.21485782013195087 0.9945583293260576 0.01076350560357031
2.975 0.024891457557496874 0.9937485709193529 0.012367962441773834 0.21704586923904445 0.993748570782927 0.012367962441772873
2.975 0.028625176191121406 0.9928194185253032 0.014209871929141455 0.21954706922837036 0.9928194183628591 0.014209871929141029
2.975 0.03291895261978962 0.9917536184758037 0.016323830968206835 0.22240387309018766 0.9917536182868193 0.01632383096820685
2.975 0.03785679551275806 0.9905315341717171 0.0187493049648677 0.22566380574210831 0.9905315339592381 0.01874930496486825
2.975 0.043535314839671754 0.989130851552734 0.021531258745028987 0.22937988166700607 0.989130851259006 0.02153125874502864
2.975 0.05006561206562252 0.9875262593372356 0.02472085215439713 0.233611007230082 0.9875262590769893 0.02472085215439714
2.975 0.05757545387546589 0.9856891054866206 0.02837620141047884 0.23842235323926664 0.9856891051395842 0.028376201410479765
2.975 0.06621177195678576 0.9835870321367527 0.032563205143526716 0.24388568159061924 0.9835870317642006 0.032563205143526605
2.975 0.07614353775030362 0.9811835957142807 0.037356431097729494 0.25007960896761783 0.9811835952359291 0.03735643109772914
2.975 0.08756506841284915 0.9784378779851166 0.04284005547248001 0.25708979094757617 0.9784378775823607 0.04284005547248015
2.975 0.10069982867477653 0.9753041014843837 0.049108841660093716 0.2650090118671854 0.975304100971111 0.04910884166009357
2.975 0.11580480297599301 0.9717312620726617 0.056269138477038044 0.2739371696014509 0.9717312615446003 0.056269138477037975
2.975 0.13317552342239194 0.9676628016487685 0.06443986971280814 0.2839811498922894 0.9676628009795646 0.06443986971280849
2.975 0.15315185193575073 0.9630363437700182 0.07375347681931688 0.29525459145380356 0.9630363430761896 0.07375347681931706
2.975 0.1761246297261133 0.9577835279509297 0.08435676483280552 0.3078775496962902 0.9577835270621715 0.08435676483280574
2.975 0.2025433241850303 0.951829977561411 0.09641158833750205 0.3219760720234126 0.9518299766180738 0.09641158833750238
2.975 0.23292482281278482 0.9450954513624901 0.1100952998809701 0.3376816995532454 0.9450954501259652 0.11009529988097001
2.975 0.26786354623470254 0.9374942248006621 0.12560086851265492 0.35513090732067326 0.9374942236739889 0.12560086851265487
2.975 0.3080430781699079 0.9289357620537102 0.1431365622368947 0.3744644867965725 0.9289357607861323 0.1431365622368945
